-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 03/08/2019 through 11/08/2020 in LST
Location: Latitude  51.066   Longitude -114.0937 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1289.78 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/hour) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,T2MDEW,WS10M,WD10M,PRECTOTCORR
2019,6,14,13,3.72,17.82,46.69,86.78,6.28,2.79,4.3,2.27
2019,6,14,14,3.38,18.15,45.86,86.77,6.33,2.44,7.5,2.22
2019,6,14,15,2.08,18.16,46.29,86.77,6.47,2.1,13.5,1.96
2019,6,14,16,1.1,17.79,47.93,86.78,6.63,1.78,21.4,1.79
2019,6,14,17,0.38,16.76,54.14,86.8,7.42,1.49,31.6,3.65
2019,6,14,18,0.08,14.86,71.4,86.85,9.67,1.09,40.1,10.16
2019,6,14,19,0.0,12.84,86.61,86.92,10.67,0.94,20.6,20.37
2019,6,14,20,0.0,11.66,90.83,86.97,10.22,0.99,355.4,22.09
2019,6,14,21,0.0,10.81,94.75,87.0,10.0,0.97,335.6,15.84
2019,6,14,22,0.0,10.29,97.46,87.03,9.89,0.94,323.6,10.16
2019,6,14,23,0.0,9.96,97.96,87.04,9.66,1.2,323.8,7.36
2019,6,15,0,0.0,9.82,98.11,87.07,9.53,1.58,328.4,6.4
2019,6,15,1,0.0,9.63,98.25,87.1,9.35,1.79,330.9,6.81
2019,6,15,2,0.0,9.39,97.78,87.13,9.05,2.15,337.3,5.81
2019,6,15,3,0.0,9.03,97.21,87.18,8.6,2.49,341.7,3.5
2019,6,15,4,0.05,8.92,96.15,87.21,8.34,2.52,339.8,1.15
2019,6,15,5,0.25,9.66,91.95,87.22,8.42,2.64,336.8,0.25
2019,6,15,6,0.9,11.65,80.42,87.21,8.42,2.57,342.1,0.52
2019,6,15,7,2.15,14.02,65.64,87.21,7.7,2.28,351.4,0.8
2019,6,15,8,3.33,15.72,56.33,87.2,7.07,2.2,355.6,1.32
2019,6,15,9,4.35,16.78,50.53,87.18,6.47,2.43,0.7,1.46
2019,6,15,10,4.97,17.71,46.61,87.17,6.15,2.66,8.0,1.04
2019,6,15,11,6.18,18.51,43.66,87.15,5.92,2.84,14.3,0.92
2019,6,15,12,5.38,18.97,41.84,87.13,5.73,2.98,18.4,0.82
2019,6,15,13,5.18,19.15,41.18,87.12,5.68,3.05,21.8,0.89
2019,6,15,14,3.8,19.1,41.62,87.12,5.78,3.0,25.3,0.92
2019,6,15,15,2.4,18.72,43.27,87.12,6.01,2.84,29.3,0.98
2019,6,15,16,1.23,18.03,46.26,87.14,6.33,2.55,34.4,1.04
2019,6,15,17,0.43,17.07,51.16,87.16,6.93,2.08,44.2,1.05
2019,6,15,18,0.08,15.44,69.52,87.19,9.82,1.24,66.7,1.04
2019,6,15,19,0.03,13.31,79.55,87.21,9.85,1.44,104.0,0.87
2019,6,15,20,0.0,12.11,79.99,87.23,8.78,1.6,146.2,0.51
2019,6,15,21,0.0,11.0,85.13,87.22,8.59,1.86,179.7,0.31
2019,6,15,22,0.0,10.17,87.83,87.2,8.26,2.09,199.3,0.57
2019,6,15,23,0.0,9.53,89.22,87.19,7.84,2.18,214.3,0.33
2019,6,16,0,0.0,8.87,90.95,87.18,7.48,2.23,232.8,0.06
2019,6,16,1,0.0,8.08,93.64,87.18,7.12,2.29,257.1,0.01
2019,6,16,2,0.0,7.36,96.99,87.17,6.93,2.24,278.7,0.01
2019,6,16,3,0.0,7.1,98.47,87.18,6.89,2.11,293.2,0.02
2019,6,16,4,0.05,9.12,89.8,87.19,7.55,2.22,302.7,0.02
2019,6,16,5,0.28,11.33,79.95,87.2,8.01,2.36,310.0,0.09
2019,6,16,6,1.05,14.32,65.22,87.21,7.89,1.56,351.5,0.44
2019,6,16,7,2.33,16.44,55.96,87.22,7.66,1.64,31.6,1.59
2019,6,16,8,3.8,17.67,51.08,87.22,7.44,1.81,37.1,1.31
2019,6,16,9,5.28,18.62,46.62,87.2,6.98,1.92,32.9,0.91
2019,6,16,10,5.93,19.39,43.19,87.18,6.57,2.02,32.9,0.78
2019,6,16,11,6.97,20.06,40.77,87.16,6.33,2.05,35.5,0.66
2019,6,16,12,6.53,20.53,39.13,87.12,6.18,2.08,40.5,0.62
2019,6,16,13,5.25,20.76,38.45,87.09,6.12,2.22,48.5,0.66
2019,6,16,14,3.97,20.87,38.18,87.07,6.12,2.48,57.3,0.66
2019,6,16,15,2.58,20.55,38.99,87.06,6.14,2.73,66.3,0.56
2019,6,16,16,1.27,19.85,40.95,87.06,6.23,2.9,75.2,0.43
2019,6,16,17,0.43,18.76,44.67,87.08,6.51,2.96,84.6,0.45
2019,6,16,18,0.08,16.66,57.6,87.11,8.27,2.17,92.4,0.51
2019,6,16,19,0.03,12.99,76.72,87.15,9.02,2.07,100.6,0.51
2019,6,16,20,0.0,11.07,83.96,87.18,8.48,2.2,114.7,0.41
2019,6,16,21,0.0,10.13,87.51,87.2,8.17,2.11,134.4,0.34
2019,6,16,22,0.0,9.29,90.11,87.22,7.78,2.09,154.8,1.03
2019,6,16,23,0.0,8.73,91.36,87.22,7.42,2.17,171.8,0.66
2019,6,17,0,0.0,8.24,92.16,87.22,7.07,2.27,184.6,0.58
2019,6,17,1,0.0,7.78,92.84,87.2,6.72,2.33,193.4,0.57
2019,6,17,2,0.0,7.47,93.08,87.2,6.44,2.29,201.8,0.4
2019,6,17,3,0.0,7.21,93.52,87.2,6.25,2.31,209.2,0.13
2019,6,17,4,0.05,9.43,88.9,87.2,7.7,1.88,212.4,0.07
2019,6,17,5,0.25,12.56,75.44,87.2,8.36,2.07,205.5,0.15
2019,6,17,6,0.98,15.31,62.69,87.19,8.25,2.27,180.3,0.23
2019,6,17,7,2.2,18.05,50.86,87.19,7.74,2.82,168.3,0.43
2019,6,17,8,3.58,19.74,45.52,87.18,7.68,3.14,158.9,1.55
2019,6,17,9,5.0,20.82,42.68,87.16,7.7,3.39,153.5,2.83
2019,6,17,10,5.93,21.55,40.86,87.14,7.72,3.45,152.9,3.74
2019,6,17,11,5.9,21.92,39.83,87.12,7.68,3.33,156.3,4.19
2019,6,17,12,5.32,22.18,39.14,87.1,7.66,3.24,161.7,4.21
2019,6,17,13,4.35,22.27,38.45,87.07,7.48,3.16,167.9,4.08
2019,6,17,14,2.9,22.11,38.4,87.05,7.31,3.0,174.6,3.15
2019,6,17,15,2.12,21.85,38.95,87.02,7.29,2.84,179.6,1.79
2019,6,17,16,1.23,21.34,40.39,86.99,7.35,2.67,183.0,0.66
2019,6,17,17,0.43,20.24,45.95,86.98,8.25,2.29,183.0,0.36
2019,6,17,18,0.08,17.74,65.44,86.98,11.17,1.57,179.6,0.23
2019,6,17,19,0.03,14.14,78.26,86.98,10.42,2.1,189.1,0.07
2019,6,17,20,0.0,12.47,81.89,86.95,9.47,2.32,204.1,0.04
2019,6,17,21,0.0,11.9,83.28,86.9,9.16,2.33,218.5,0.01
2019,6,17,22,0.0,11.46,84.35,86.83,8.92,2.36,230.2,0.02
2019,6,17,23,0.0,11.5,83.14,86.77,8.76,2.41,238.2,0.02
2019,6,18,0,0.0,11.9,80.52,86.7,8.67,2.51,242.0,0.05
2019,6,18,1,0.0,11.71,81.5,86.67,8.67,2.46,245.7,0.13
2019,6,18,2,0.0,11.46,82.94,86.64,8.67,2.54,251.6,0.18
2019,6,18,3,0.0,11.48,83.54,86.64,8.81,2.62,260.8,0.41
2019,6,18,4,0.03,12.09,82.03,86.67,9.12,2.85,274.2,0.95
2019,6,18,5,0.22,13.32,78.58,86.7,9.7,3.03,293.1,1.52
2019,6,18,6,0.77,15.13,73.67,86.73,10.47,3.59,323.0,1.98
2019,6,18,7,1.73,17.06,63.75,86.77,10.15,4.83,347.8,4.4
2019,6,18,8,2.85,17.45,59.05,86.83,9.39,5.06,356.8,7.57
2019,6,18,9,3.83,17.8,56.3,86.88,9.01,4.25,358.0,10.9
2019,6,18,10,5.88,18.46,52.85,86.89,8.69,3.38,5.6,10.77
2019,6,18,11,6.4,19.5,49.26,86.86,8.6,2.62,21.5,10.41
2019,6,18,12,6.53,20.31,46.82,86.8,8.59,2.14,45.2,10.2
2019,6,18,13,5.38,20.15,47.73,86.75,8.73,2.21,76.2,8.5
2019,6,18,14,3.92,19.74,50.38,86.73,9.15,2.59,96.9,6.39
2019,6,18,15,2.55,19.03,54.41,86.72,9.6,2.8,110.5,4.75
2019,6,18,16,1.3,18.36,58.75,86.71,10.1,2.89,115.9,3.13
2019,6,18,17,0.43,17.77,63.34,86.69,10.65,2.89,117.9,2.22
2019,6,18,18,0.08,16.45,72.23,86.68,11.43,2.48,119.8,1.85
2019,6,18,19,0.03,14.47,78.16,86.66,10.71,2.5,126.2,2.43
2019,6,18,20,0.0,13.09,82.46,86.64,10.16,2.47,132.5,2.45
2019,6,18,21,0.0,12.63,84.0,86.6,9.99,2.39,136.4,3.9
2019,6,18,22,0.0,12.19,86.71,86.56,10.06,2.24,136.8,10.12
2019,6,18,23,0.0,11.52,91.37,86.49,10.17,1.97,136.2,16.01
2019,6,19,0,0.0,10.76,94.62,86.4,9.93,1.69,131.9,13.71
2019,6,19,1,0.0,9.82,97.82,86.31,9.46,1.35,125.3,5.35
2019,6,19,2,0.0,8.88,99.69,86.25,8.79,0.89,146.5,3.01
2019,6,19,3,0.0,8.7,97.44,86.2,8.28,0.22,195.9,2.02
2019,6,19,4,0.03,9.19,96.03,86.2,8.55,0.69,300.7,1.72
2019,6,19,5,0.15,10.38,90.08,86.2,8.76,1.51,293.0,3.38
2019,6,19,6,0.57,12.01,75.54,86.18,7.73,2.64,293.0,3.63
2019,6,19,7,1.23,13.36,56.95,86.16,4.94,3.94,306.2,2.7
2019,6,19,8,2.47,13.55,47.84,86.18,2.72,4.8,318.5,3.94
2019,6,19,9,3.4,13.01,46.37,86.22,1.77,5.05,327.7,6.76
2019,6,19,10,4.2,12.64,47.51,86.24,1.8,4.68,327.6,12.38
2019,6,19,11,5.3,12.51,49.16,86.24,2.16,4.19,316.4,18.02
2019,6,19,12,5.22,11.7,53.07,86.26,2.47,4.56,302.5,24.61
2019,6,19,13,4.4,11.06,54.66,86.3,2.26,4.74,296.0,14.31
2019,6,19,14,3.17,11.26,51.58,86.32,1.66,4.37,296.8,4.27
2019,6,19,15,1.85,11.53,47.32,86.32,0.7,4.03,299.9,1.24
2019,6,19,16,1.02,11.31,45.76,86.34,0.06,3.74,301.4,0.57
2019,6,19,17,0.35,10.56,48.77,86.38,0.25,3.1,303.7,0.43
2019,6,19,18,0.08,9.27,58.64,86.43,1.6,2.1,301.6,0.51
2019,6,19,19,0.03,7.51,72.1,86.46,2.82,1.81,291.0,0.54
2019,6,19,20,0.0,6.46,77.05,86.45,2.73,2.05,279.8,0.52
2019,6,19,21,0.0,5.73,78.74,86.41,2.33,2.3,273.2,0.4
2019,6,19,22,0.0,5.01,81.18,86.38,2.07,2.34,270.0,0.15
2019,6,19,23,0.0,4.52,82.98,86.33,1.89,2.33,269.0,0.27
2019,6,20,0,0.0,4.04,85.27,86.29,1.82,2.27,269.7,0.64
2019,6,20,1,0.0,3.63,88.07,86.25,1.85,2.22,269.5,0.9
2019,6,20,2,0.0,3.51,89.33,86.23,1.94,2.18,269.2,0.85
2019,6,20,3,0.0,3.51,89.67,86.22,1.99,2.19,267.9,0.85
2019,6,20,4,0.03,4.61,84.92,86.19,2.3,2.32,265.5,0.94
2019,6,20,5,0.1,6.12,75.98,86.16,2.21,2.85,259.1,1.0
2019,6,20,6,0.32,7.9,65.54,86.13,1.87,3.05,260.9,1.83
2019,6,20,7,0.75,9.26,58.33,86.08,1.52,3.07,273.6,3.49
2019,6,20,8,1.2,10.17,54.73,86.05,1.49,2.89,286.3,5.24
2019,6,20,9,2.0,10.94,52.09,86.03,1.51,2.56,297.7,5.06
2019,6,20,10,3.7,11.66,49.77,86.05,1.55,2.27,308.0,4.05
2019,6,20,11,3.88,12.29,48.24,86.08,1.7,2.1,316.0,3.98
2019,6,20,12,3.75,12.67,47.92,86.12,1.94,2.11,324.3,4.79
2019,6,20,13,3.17,12.66,49.01,86.16,2.25,2.3,338.6,5.71
2019,6,20,14,2.33,12.15,52.47,86.23,2.72,2.79,358.8,7.87
2019,6,20,15,1.12,10.99,58.82,86.33,3.25,3.42,11.6,9.83
2019,6,20,16,0.5,9.41,67.08,86.42,3.63,3.75,12.8,9.6
2019,6,20,17,0.17,7.85,75.27,86.48,3.77,3.79,6.1,7.79
2019,6,20,18,0.03,6.46,82.86,86.55,3.78,3.55,357.4,6.98
2019,6,20,19,0.0,5.64,88.34,86.59,3.87,3.02,343.2,7.01
2019,6,20,20,0.0,5.29,91.0,86.6,3.96,2.86,327.1,9.53
2019,6,20,21,0.0,5.09,92.26,86.59,3.95,3.14,318.0,11.82
2019,6,20,22,0.0,4.97,93.34,86.58,3.99,3.51,316.2,17.59
2019,6,20,23,0.0,4.92,94.28,86.56,4.09,3.5,315.6,22.93
2019,6,21,0,0.0,4.74,95.13,86.53,4.05,3.28,312.7,26.83
2019,6,21,1,0.0,4.47,95.43,86.51,3.81,2.83,301.1,34.13
2019,6,21,2,0.0,4.29,95.49,86.51,3.63,2.47,295.4,47.34
2019,6,21,3,0.0,4.67,95.77,86.55,4.04,2.38,303.2,54.69
2019,6,21,4,0.0,5.71,96.37,86.6,5.12,2.21,328.3,55.1
2019,6,21,5,0.05,6.43,96.21,86.68,5.8,2.42,353.1,46.86
2019,6,21,6,0.15,6.91,95.67,86.75,6.24,2.62,11.2,36.43
2019,6,21,7,0.32,7.36,94.19,86.83,6.47,2.8,18.3,31.27
2019,6,21,8,0.65,7.83,91.79,86.88,6.58,3.01,10.2,25.87
2019,6,21,9,1.08,8.79,87.03,86.93,6.76,3.54,6.3,25.68
2019,6,21,10,1.77,10.33,80.17,86.98,7.07,4.13,9.9,36.17
2019,6,21,11,1.9,11.45,75.65,87.0,7.3,4.62,10.7,43.53
2019,6,21,12,2.47,11.76,76.23,87.01,7.71,4.98,7.0,48.39
2019,6,21,13,2.35,11.44,79.83,87.02,8.07,5.02,2.7,53.85
2019,6,21,14,1.77,11.07,83.52,87.05,8.37,4.98,356.0,55.21
2019,6,21,15,1.55,10.68,87.16,87.09,8.61,4.82,347.9,46.35
2019,6,21,16,0.88,10.22,90.6,87.15,8.73,4.54,338.8,30.1
2019,6,21,17,0.3,9.67,91.74,87.19,8.39,4.37,332.7,15.39
2019,6,21,18,0.05,8.97,93.05,87.22,7.92,4.03,327.3,7.36
2019,6,21,19,0.0,8.04,94.85,87.23,7.28,3.59,324.0,1.85
2019,6,21,20,0.0,7.48,95.33,87.23,6.79,3.3,325.0,0.51
2019,6,21,21,0.0,7.37,95.21,87.21,6.65,3.26,328.6,0.4
2019,6,21,22,0.0,7.35,95.32,87.19,6.64,3.32,330.6,0.3
2019,6,21,23,0.0,7.26,95.62,87.17,6.6,3.34,329.6,0.42
2019,6,22,0,0.0,7.05,95.88,87.15,6.44,3.39,326.3,0.31
2019,6,22,1,0.0,6.71,96.16,87.15,6.15,3.3,321.9,0.19
2019,6,22,2,0.0,6.41,95.84,87.13,5.82,3.23,317.4,0.14
2019,6,22,3,0.0,6.18,95.45,87.12,5.52,3.14,313.7,0.09
2019,6,22,4,0.03,6.72,91.82,87.12,5.5,3.36,312.2,0.05
2019,6,22,5,0.2,7.88,85.07,87.11,5.55,3.77,315.1,0.02
2019,6,22,6,0.82,9.74,75.24,87.11,5.59,4.03,323.8,0.01
2019,6,22,7,1.92,12.1,63.99,87.09,5.52,4.11,331.4,0.01
2019,6,22,8,3.25,14.21,55.72,87.04,5.51,3.99,337.0,0.08
2019,6,22,9,4.78,15.88,50.09,86.99,5.52,3.79,341.2,0.2
2019,6,22,10,5.55,17.15,46.09,86.93,5.49,3.55,343.3,0.38
2019,6,22,11,5.25,18.0,43.79,86.86,5.52,3.27,344.4,0.68
2019,6,22,12,5.05,18.5,43.25,86.8,5.79,2.92,348.0,0.9
2019,6,22,13,4.22,18.67,44.05,86.75,6.22,2.62,349.5,1.59
2019,6,22,14,3.38,18.38,46.42,86.73,6.73,2.34,347.4,2.48
2019,6,22,15,2.08,17.53,51.38,86.73,7.42,2.0,345.5,3.53
2019,6,22,16,1.12,16.23,60.83,86.75,8.64,1.58,340.8,6.45
2019,6,22,17,0.4,14.82,75.2,86.77,10.39,1.15,318.2,12.06
2019,6,22,18,0.08,13.06,87.16,86.78,10.95,1.1,290.3,15.6
2019,6,22,19,0.03,11.43,94.96,86.76,10.64,1.12,266.9,15.1
2019,6,22,20,0.0,10.51,96.05,86.74,9.9,1.35,253.2,12.72
2019,6,22,21,0.0,9.97,95.82,86.7,9.33,1.51,252.6,9.53
2019,6,22,22,0.0,9.58,95.2,86.66,8.85,1.54,258.4,7.01
2019,6,22,23,0.0,9.02,95.35,86.63,8.32,1.64,269.0,3.61
2019,6,23,0,0.0,8.31,96.01,86.62,7.71,1.8,276.4,0.8
2019,6,23,1,0.0,7.76,96.39,86.61,7.23,1.88,278.0,0.37
2019,6,23,2,0.0,7.47,96.31,86.6,6.94,2.0,279.5,1.07
2019,6,23,3,0.0,7.39,96.43,86.6,6.87,2.05,282.7,2.2
2019,6,23,4,0.03,7.95,95.79,86.6,7.34,1.92,284.8,3.72
2019,6,23,5,0.17,8.88,93.08,86.61,7.84,2.23,291.0,4.32
2019,6,23,6,0.6,10.23,87.68,86.63,8.3,2.74,305.5,3.79
2019,6,23,7,1.38,11.89,77.93,86.63,8.17,3.18,322.0,3.63
2019,6,23,8,2.3,13.65,67.47,86.6,7.76,3.16,335.9,5.7
2019,6,23,9,3.38,14.96,61.56,86.57,7.64,2.89,343.3,5.11
2019,6,23,10,4.93,15.88,57.01,86.54,7.4,2.61,352.1,4.82
2019,6,23,11,5.05,16.43,55.02,86.5,7.39,2.14,4.8,6.02
2019,6,23,12,5.12,16.73,54.54,86.47,7.53,1.87,26.0,6.12
2019,6,23,13,4.25,16.36,57.09,86.45,7.85,1.77,40.6,7.87
2019,6,23,14,3.58,15.54,61.79,86.45,8.25,1.6,46.0,10.35
2019,6,23,15,2.0,14.75,67.39,86.44,8.78,1.34,43.8,15.49
2019,6,23,16,1.02,13.85,73.7,86.46,9.23,1.02,25.1,23.51
2019,6,23,17,0.35,12.84,81.99,86.47,9.84,1.03,0.0,29.22
2019,6,23,18,0.08,11.82,91.37,86.49,10.47,1.09,355.3,27.2
2019,6,23,19,0.0,10.64,96.59,86.52,10.09,1.12,359.0,20.08
2019,6,23,20,0.0,9.92,97.78,86.55,9.53,1.19,1.0,13.63
2019,6,23,21,0.0,9.25,98.29,86.56,8.96,1.2,352.3,9.47
2019,6,23,22,0.0,8.79,98.11,86.57,8.45,1.27,335.3,6.53
2019,6,23,23,0.0,8.5,97.69,86.56,8.09,1.45,322.6,3.81
2019,6,24,0,0.0,8.25,97.34,86.56,7.77,1.75,317.1,2.76
2019,6,24,1,0.0,7.67,97.2,86.57,7.18,1.87,312.4,1.83
2019,6,24,2,0.0,7.22,96.86,86.58,6.68,1.98,307.0,1.5
2019,6,24,3,0.0,6.86,96.25,86.6,6.23,2.04,302.0,1.16
2019,6,24,4,0.03,7.23,93.59,86.63,6.23,2.17,298.7,0.88
2019,6,24,5,0.2,8.06,89.22,86.64,6.38,2.56,297.0,0.78
2019,6,24,6,0.73,9.67,80.59,86.64,6.47,2.52,296.7,0.83
2019,6,24,7,1.83,11.89,65.72,86.61,5.65,2.44,307.7,2.28
2019,6,24,8,3.35,13.45,56.17,86.58,4.87,2.03,307.0,2.81
2019,6,24,9,4.4,14.63,50.02,86.54,4.32,1.71,299.0,2.5
2019,6,24,10,5.15,15.67,45.83,86.51,4.05,1.45,296.6,2.32
2019,6,24,11,5.03,16.33,43.93,86.48,4.03,1.26,303.3,2.59
2019,6,24,12,4.82,16.66,43.15,86.47,4.1,1.2,316.7,2.52
2019,6,24,13,4.62,16.79,43.37,86.47,4.28,1.2,330.7,2.49
2019,6,24,14,3.22,16.6,44.56,86.46,4.48,1.21,338.1,2.61
2019,6,24,15,2.15,16.12,46.77,86.47,4.75,1.19,345.8,2.51
2019,6,24,16,1.15,15.45,50.48,86.49,5.21,1.13,351.9,2.57
2019,6,24,17,0.4,14.56,60.38,86.51,6.83,0.91,350.5,4.37
2019,6,24,18,0.08,13.27,70.47,86.54,7.93,0.7,334.5,6.05
2019,6,24,19,0.03,11.56,75.75,86.58,7.38,0.62,325.5,6.61
2019,6,24,20,0.0,10.34,80.2,86.6,7.05,0.84,313.6,4.78
2019,6,24,21,0.0,9.72,81.65,86.6,6.7,0.92,301.3,1.71
2019,6,24,22,0.0,8.87,82.82,86.59,6.1,1.12,285.0,0.54
2019,6,24,23,0.0,7.76,84.85,86.58,5.36,1.63,273.9,0.47
2019,6,25,0,0.0,6.55,89.06,86.58,4.87,2.13,273.2,0.45
2019,6,25,1,0.0,5.6,93.15,86.59,4.59,2.2,277.6,0.43
2019,6,25,2,0.0,5.18,94.21,86.62,4.33,2.12,284.8,0.44
2019,6,25,3,0.0,4.66,94.97,86.65,3.92,2.14,292.5,0.35
2019,6,25,4,0.03,6.43,90.76,86.68,5.05,1.95,295.9,0.3
2019,6,25,5,0.22,8.32,84.19,86.7,5.81,2.09,296.1,0.21
2019,6,25,6,0.82,10.79,74.08,86.71,6.36,1.57,320.4,1.19
2019,6,25,7,1.92,13.1,61.22,86.7,5.78,1.1,317.9,1.84
2019,6,25,8,3.12,14.65,52.19,86.67,4.91,0.82,285.6,1.54
2019,6,25,9,4.05,15.83,46.28,86.63,4.3,0.62,267.2,1.15
2019,6,25,10,5.05,16.73,42.88,86.6,4.04,0.23,275.0,1.15
2019,6,25,11,5.0,17.25,41.55,86.57,4.08,0.28,45.0,1.33
2019,6,25,12,4.62,17.55,41.45,86.57,4.32,0.87,53.9,1.53
2019,6,25,13,3.58,17.6,42.42,86.57,4.67,1.4,49.9,1.73
2019,6,25,14,2.75,17.24,44.32,86.59,4.99,1.95,48.5,1.96
2019,6,25,15,1.55,16.38,47.86,86.62,5.32,2.49,50.7,2.1
2019,6,25,16,0.88,15.32,52.91,86.65,5.79,2.75,53.6,2.19
2019,6,25,17,0.3,14.13,60.51,86.71,6.63,2.53,56.1,2.27
2019,6,25,18,0.05,12.54,76.11,86.77,8.43,1.68,56.9,2.54
2019,6,25,19,0.0,10.68,86.46,86.83,8.52,1.57,53.3,3.04
2019,6,25,20,0.0,10.09,86.96,86.87,8.01,1.38,49.7,4.08
2019,6,25,21,0.0,9.81,87.96,86.91,7.9,0.97,39.1,4.8
2019,6,25,22,0.0,9.43,89.79,86.93,7.83,0.64,5.4,4.81
2019,6,25,23,0.0,8.88,92.23,86.94,7.68,0.73,320.0,4.98
2019,6,26,0,0.0,8.41,94.09,86.95,7.53,0.93,299.6,5.24
2019,6,26,1,0.0,8.12,94.57,86.96,7.3,1.05,283.8,5.37
2019,6,26,2,0.0,7.88,94.7,86.97,7.1,1.18,271.0,4.8
2019,6,26,3,0.0,7.68,95.35,86.98,6.99,1.31,271.3,3.37
2019,6,26,4,0.03,8.37,96.65,86.99,7.86,1.08,280.2,2.22
2019,6,26,5,0.22,9.89,91.89,86.99,8.61,1.13,287.0,1.22
2019,6,26,6,0.82,12.24,83.47,87.0,9.27,0.66,256.8,3.61
2019,6,26,7,1.88,14.97,65.55,86.98,8.39,1.06,195.4,4.51
2019,6,26,8,2.92,15.41,55.81,86.98,6.61,1.52,170.5,1.37
2019,6,26,9,3.78,16.65,49.65,86.97,6.08,1.71,150.1,0.97
2019,6,26,10,4.72,17.59,46.71,86.96,6.05,2.02,136.8,1.21
2019,6,26,11,5.03,18.23,45.19,86.95,6.14,2.36,130.0,1.32
2019,6,26,12,4.53,18.6,44.53,86.94,6.26,2.65,124.4,1.37
2019,6,26,13,4.25,18.44,45.44,86.93,6.42,2.73,119.4,1.48
2019,6,26,14,3.05,18.25,46.64,86.93,6.65,2.77,115.5,1.89
2019,6,26,15,2.1,17.77,48.89,86.94,6.89,2.81,111.3,1.86
2019,6,26,16,1.12,17.24,51.97,86.95,7.29,2.87,105.3,1.46
2019,6,26,17,0.38,16.38,58.26,86.98,8.17,2.59,99.6,0.95
2019,6,26,18,0.08,14.67,72.51,87.03,9.8,1.8,92.2,0.84
2019,6,26,19,0.03,12.01,84.72,87.08,9.53,1.92,91.5,0.6
2019,6,26,20,0.0,10.95,87.21,87.11,8.91,1.97,92.3,0.45
2019,6,26,21,0.0,10.48,88.91,87.12,8.74,1.77,99.8,0.48
2019,6,26,22,0.0,10.04,91.13,87.14,8.66,1.7,112.8,1.17
2019,6,26,23,0.0,9.64,92.57,87.15,8.51,1.66,127.1,2.2
2019,6,27,0,0.0,9.4,94.44,87.16,8.56,1.79,132.1,4.06
2019,6,27,1,0.0,8.84,97.97,87.17,8.54,1.27,126.1,5.42
2019,6,27,2,0.0,8.47,98.56,87.15,8.27,1.18,107.2,4.56
2019,6,27,3,0.0,8.27,98.24,87.14,8.02,1.34,77.9,5.59
2019,6,27,4,0.0,9.08,97.44,87.14,8.69,1.54,63.4,7.35
2019,6,27,5,0.05,9.97,95.75,87.14,9.32,2.29,63.5,10.83
2019,6,27,6,0.2,10.64,94.47,87.14,9.79,3.05,73.0,15.3
2019,6,27,7,0.47,10.94,93.45,87.14,9.93,3.71,85.1,22.31
2019,6,27,8,0.75,11.17,91.95,87.17,9.93,3.69,94.7,21.52
2019,6,27,9,1.08,11.69,88.75,87.18,9.9,3.58,93.2,14.12
2019,6,27,10,0.85,12.24,85.37,87.15,9.86,3.5,85.7,27.8
2019,6,27,11,1.15,12.35,85.12,87.13,9.93,3.2,81.2,36.31
2019,6,27,12,0.85,12.49,86.43,87.12,10.29,2.53,79.0,45.34
2019,6,27,13,1.25,12.75,87.51,87.12,10.73,2.21,86.9,30.15
2019,6,27,14,0.73,13.08,88.37,87.09,11.2,2.15,91.3,16.1
2019,6,27,15,0.38,13.48,87.94,87.06,11.53,2.2,103.9,19.56
2019,6,27,16,0.22,13.45,89.98,87.05,11.83,2.12,111.9,21.39
2019,6,27,17,0.08,13.21,93.4,87.05,12.17,1.83,113.5,19.97
2019,6,27,18,0.03,12.45,97.89,87.05,12.12,1.29,121.7,17.23
2019,6,27,19,0.0,10.72,100.0,87.07,10.99,1.75,143.9,15.02
2019,6,27,20,0.0,9.76,100.0,87.07,10.13,1.91,173.1,13.14
2019,6,27,21,0.0,9.09,100.0,87.04,9.24,2.09,200.4,6.32
2019,6,27,22,0.0,8.44,99.36,87.02,8.27,2.45,221.0,12.76
2019,6,27,23,0.0,7.6,97.24,87.02,7.13,2.7,235.3,2.76
2019,6,28,0,0.0,6.73,96.16,87.01,6.12,2.75,242.2,1.69
2019,6,28,1,0.0,5.93,95.95,87.0,5.3,2.68,245.5,1.08
2019,6,28,2,0.0,5.29,95.77,86.99,4.65,2.69,246.1,0.77
2019,6,28,3,0.0,4.89,95.43,86.99,4.2,2.74,246.5,0.73
2019,6,28,4,0.03,6.12,93.8,87.0,5.2,2.71,244.9,0.54
